Date,price,log_return,volatility
2025-10-08,6753.72021484375,0.005810748494187834,0.003757319421555715
2025-10-09,6735.10986328125,-0.002759373980278923,0.003351960160420701
2025-10-10,6552.509765625,-0.027485975439899946,0.00966717844596299
2025-10-13,6654.72021484375,0.015478263036934337,0.011018895993535376
2025-10-14,6644.31005859375,-0.0015655514969434847,0.010925188087761816
2025-10-15,6671.06005859375,0.00401791850342903,0.010952667372234428
2025-10-16,6629.06982421875,-0.006314280275143247,0.01108559051454248
2025-10-17,6664.009765625,0.005256873944526674,0.011276202329860433
2025-10-20,6735.1298828125,0.010615724136144422,0.011783941276416712
2025-10-21,6735.35009765625,3.269591641696934e-05,0.011710752796796075
2025-10-22,6699.39990234375,-0.00535183477474277,0.01165992407555191
2025-10-23,6738.43994140625,0.005810479862013551,0.011814440303856408
2025-10-24,6791.68994140625,0.007871361975244184,0.006945812795967222
2025-10-27,6875.16015625,0.012215141327379442,0.006378477293695953
